2021.09.21,20:00,149.25800,149.28800,149.13400,149.22300,5885
2021.09.21,21:00,149.22100,149.29700,149.16800,149.23700,5013
2021.09.21,22:00,149.23700,149.34200,149.19900,149.20200,5102
2021.09.21,23:00,149.20300,149.21200,149.15000,149.18800,2854
2021.09.22,00:00,149.15200,149.20800,149.06400,149.16900,3430
2021.09.22,01:00,149.16400,149.25800,149.14200,149.21000,2904
2021.09.22,02:00,149.20800,149.21300,149.04200,149.06800,1517
2021.09.22,03:00,149.06800,149.26300,149.01300,149.18900,3947
2021.09.22,04:00,149.18900,149.74200,149.10800,149.46400,6666
2021.09.22,05:00,149.46300,149.50100,149.35900,149.49000,2779
2021.09.22,06:00,149.49000,149.51500,149.39400,149.42500,2277
2021.09.22,07:00,149.42600,149.51800,149.37600,149.51400,1791
2021.09.22,08:00,149.51300,149.64100,149.49000,149.51700,2569
2021.09.22,09:00,149.51700,149.62600,149.47400,149.58200,5375
2021.09.22,10:00,149.58000,149.64200,149.20200,149.23300,8252
2021.09.22,11:00,149.23500,149.42400,149.23500,149.35000,6467
2021.09.22,12:00,149.35000,149.41700,149.26000,149.30900,5852
2021.09.22,13:00,149.30900,149.54000,149.28900,149.35400,4887
2021.09.22,14:00,149.35300,149.43500,149.30400,149.39800,4789
2021.09.22,15:00,149.39700,149.43100,149.22900,149.35200,6029
2021.09.22,16:00,149.35100,149.43000,149.22500,149.37000,7379
2021.09.22,17:00,149.36900,149.61600,149.34800,149.55700,7645
2021.09.22,18:00,149.55600,149.81000,149.53900,149.80000,6523
2021.09.22,19:00,149.80100,149.82400,149.62700,149.63900,4749
2021.09.22,20:00,149.63700,149.66500,149.55700,149.56000,4734
2021.09.22,21:00,149.54500,149.95700,149.50900,149.55100,13439
2021.09.22,22:00,149.55100,149.80400,149.46500,149.49700,9708
2021.09.22,23:00,149.49800,149.56600,149.46500,149.50900,3091
2021.09.23,00:00,149.46100,149.57000,149.41300,149.49300,4280
2021.09.23,01:00,149.51200,149.56600,149.51100,149.54800,1189
2021.09.23,02:00,149.54900,149.57400,149.49800,149.53500,2468
2021.09.23,03:00,149.53500,149.63500,149.52400,149.58000,2068
2021.09.23,04:00,149.58200,149.77600,149.55600,149.76200,1966
2021.09.23,05:00,149.76400,149.78500,149.68000,149.68600,1908
2021.09.23,06:00,149.68600,149.83900,149.68500,149.79900,1704
2021.09.23,07:00,149.80000,149.85100,149.74000,149.84700,1190
2021.09.23,08:00,149.84600,149.88900,149.77000,149.84200,1859
2021.09.23,09:00,149.84000,150.04900,149.79900,150.00300,5968
2021.09.23,10:00,149.99500,150.17400,149.91700,150.14800,8624
2021.09.23,11:00,150.14900,150.27800,150.03900,150.12300,7009
2021.09.23,12:00,150.12300,150.41400,150.12300,150.36700,7334
2021.09.23,13:00,150.36600,150.42000,149.91200,150.29600,8976
2021.09.23,14:00,150.29600,150.96100,150.15600,150.93800,9333
2021.09.23,15:00,150.94000,151.09600,150.72800,151.07300,8215
2021.09.23,16:00,151.07100,151.31900,150.86700,151.15600,9318
2021.09.23,17:00,151.15800,151.41800,151.14200,151.35500,7774
2021.09.23,18:00,151.35200,151.46500,151.23100,151.43000,6674
2021.09.23,19:00,151.42900,151.48200,151.37800,151.43300,4363
2021.09.23,20:00,151.43200,151.44500,151.35300,151.37800,3866
2021.09.23,21:00,151.37800,151.39900,151.30200,151.38700,4180
2021.09.23,22:00,151.38600,151.43700,151.30400,151.33300,4021
2021.09.23,23:00,151.33400,151.42100,151.30900,151.36500,3339
2021.09.24,00:00,151.32500,151.38000,151.23800,151.30900,1878
2021.09.24,01:00,151.30200,151.40200,151.30100,151.35900,1523
2021.09.24,02:00,151.36000,151.42600,151.34200,151.37500,1827
2021.09.24,03:00,151.37500,151.64400,151.35400,151.59900,3984
2021.09.24,04:00,151.59900,151.62200,151.34500,151.35300,3031
2021.09.24,05:00,151.35300,151.46000,151.35100,151.45700,2441
2021.09.24,06:00,151.45700,151.60000,151.43600,151.53400,2367
2021.09.24,07:00,151.53600,151.57300,151.50200,151.54300,2085
2021.09.24,08:00,151.54400,151.57800,151.48100,151.53000,2461
2021.09.24,09:00,151.52800,151.73400,151.52400,151.69500,5443
2021.09.24,10:00,151.69400,151.69900,151.39400,151.44100,8642
2021.09.24,11:00,151.44200,151.49400,151.13200,151.46400,8633
2021.09.24,12:00,151.46400,151.47000,151.25200,151.26000,6069
2021.09.24,13:00,151.26000,151.40400,151.19900,151.25200,6107
2021.09.24,14:00,151.25200,151.25900,151.13700,151.16100,6853
2021.09.24,15:00,151.16300,151.16600,151.02300,151.08100,7594
2021.09.24,16:00,151.07900,151.55400,151.00100,151.50200,8162
2021.09.24,17:00,151.50100,151.54300,151.32600,151.37700,8490
2021.09.24,18:00,151.37700,151.47700,151.24000,151.45600,6654
2021.09.24,19:00,151.45700,151.58100,151.45100,151.50600,5175
2021.09.24,20:00,151.50500,151.50500,151.35300,151.35400,4305
2021.09.24,21:00,151.35500,151.40300,151.32300,151.34600,3906
2021.09.24,22:00,151.34700,151.43300,151.33400,151.39500,2262
2021.09.24,23:00,151.39400,151.48800,151.35700,151.36900,2635
2021.09.27,00:00,151.23400,151.36100,151.15900,151.23800,502
2021.09.27,01:00,151.22600,151.46300,151.21800,151.44300,926
2021.09.27,02:00,151.43900,151.44700,151.31300,151.39900,1150
2021.09.27,03:00,151.39700,151.48100,151.29000,151.36700,3473
2021.09.27,04:00,151.36900,151.39200,151.28300,151.34400,2775
2021.09.27,05:00,151.34300,151.36300,151.16100,151.19200,2263
2021.09.27,06:00,151.19200,151.20700,151.12200,151.18900,2077
2021.09.27,07:00,151.18800,151.24900,151.17100,151.19500,1330
2021.09.27,08:00,151.19600,151.35000,151.18700,151.32900,2112
2021.09.27,09:00,151.33300,151.42300,151.17700,151.39300,5637
2021.09.27,10:00,151.39300,151.60700,151.23400,151.54600,7701
2021.09.27,11:00,151.55100,152.09100,151.49900,151.97200,7841
2021.09.27,12:00,151.96900,152.04100,151.82200,151.99300,7173
2021.09.27,13:00,151.99200,152.04500,151.88100,151.93000,6501
2021.09.27,14:00,151.93000,152.16100,151.92600,151.96400,6814
2021.09.27,15:00,151.96300,152.14900,151.77900,151.97700,9874
2021.09.27,16:00,151.97600,152.06900,151.88100,152.03700,9380
2021.09.27,17:00,152.03800,152.18100,151.97900,152.12600,8550
2021.09.27,18:00,152.12200,152.18400,152.00700,152.15700,7557
2021.09.27,19:00,152.15700,152.16800,152.05600,152.13400,4906
2021.09.27,20:00,152.13400,152.13400,152.03700,152.08500,4090
2021.09.27,21:00,152.08600,152.19900,152.08500,152.18300,4276
2021.09.27,22:00,152.17900,152.18300,152.10800,152.11700,2487
2021.09.27,23:00,152.11700,152.16600,152.05000,152.05200,1853
2021.09.28,00:00,151.95800,152.08200,151.95800,152.06600,1921
2021.09.28,01:00,152.06800,152.11400,152.05400,152.05800,927
2021.09.28,02:00,152.05200,152.10900,152.01500,152.02500,1193
2021.09.28,03:00,152.02400,152.13100,151.91100,152.05900,2917
2021.09.28,04:00,152.06000,152.16100,151.97900,152.13100,2932
2021.09.28,05:00,152.13900,152.37300,152.13100,152.35800,2787
2021.09.28,06:00,152.35800,152.45600,152.31300,152.41900,2124
2021.09.28,07:00,152.41900,152.46300,152.36900,152.43900,1954
2021.09.28,08:00,152.43900,152.53100,152.39300,152.51400,2900
2021.09.28,09:00,152.51600,152.57100,152.35800,152.43500,6719
2021.09.28,10:00,152.43600,152.48500,152.06200,152.15200,8071
2021.09.28,11:00,152.15700,152.17200,151.98400,152.15400,6991
2021.09.28,12:00,152.15500,152.20000,151.82100,151.87600,6603
2021.09.28,13:00,151.87500,151.87600,151.48700,151.57000,7641
2021.09.28,14:00,151.57300,151.72300,151.44500,151.53100,8565
2021.09.28,15:00,151.53100,151.53900,151.03900,151.10200,9350
2021.09.28,16:00,151.10700,151.22900,150.94800,151.10600,9904
2021.09.28,17:00,151.10500,151.10500,150.54000,150.85200,12037
2021.09.28,18:00,150.84900,150.90300,150.63900,150.70100,9642
2021.09.28,19:00,150.69600,150.86900,150.66600,150.74400,6915
2021.09.28,20:00,150.73800,150.94600,150.70100,150.86000,7152
2021.09.28,21:00,150.86000,151.02300,150.79700,151.01400,6698
2021.09.28,22:00,151.01300,151.05000,150.87200,150.92100,5073
2021.09.28,23:00,150.92200,151.04700,150.89900,150.92500,3253
2021.09.29,00:00,150.88400,150.96200,150.82200,150.91700,3061
2021.09.29,01:00,150.92100,151.01400,150.92100,150.99000,1945
2021.09.29,02:00,150.99000,151.07000,150.95300,151.02300,1955
2021.09.29,03:00,151.02200,151.15600,150.96500,151.11300,3994
2021.09.29,04:00,151.11600,151.19300,150.94200,151.01300,5022
